Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID
CHEMBL137,METRONIDAZOLE,4,171.16,0.0,0.09,MNZ,Cc1ncc([N+](=O)[O-])n1CCO,MIC,'=',14610.0,nM,,,,UO_0000065,,,,,False,CHEMBL1106414,Antigiardial activity against Giardia intestinalis Thai trophozoites after 24 hrs by inverted microscopic analysis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1157051,1,Scientific Literature,Eur. J. Med. Chem.,2010,
CHEMBL1095898,,0,292.27,0.0,2.77,2,O=[N+]([O-])c1ccc(C2=NOC(c3ccccc3O)O2)s1,MIC,'=',5330.0,nM,,,,UO_0000065,,,,,False,CHEMBL1106414,Antigiardial activity against Giardia intestinalis Thai trophozoites after 24 hrs by inverted microscopic analysis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1157051,1,Scientific Literature,Eur. J. Med. Chem.,2010,
CHEMBL1098588,,0,306.3,0.0,3.07,3,COc1ccc(C2ON=C(c3ccc([N+](=O)[O-])s3)O2)cc1,MIC,'=',20400.0,nM,,,,UO_0000065,,,,,False,CHEMBL1106414,Antigiardial activity against Giardia intestinalis Thai trophozoites after 24 hrs by inverted microscopic analysis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1157051,1,Scientific Literature,Eur. J. Med. Chem.,2010,
CHEMBL550241,,0,278.24,0.0,1.88,3,Cc1nc([N+](=O)[O-])cn1CC(=O)Nc1ccc(F)cc1,IC50,'=',21040.0,nM,4.68,,,UO_0000065,,,,,False,CHEMBL1061399,Antiparasitic activity against Giardia intestinalis IMSS:0696 trophozoites after 48 hrs by Hill culture method,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1152893,1,Scientific Literature,Eur. J. Med. Chem.,2009,
CHEMBL540171,,0,329.14,0.0,3.05,7,Cc1nc([N+](=O)[O-])cn1CC(=O)Nc1c(Cl)cccc1Cl,IC50,'=',22020.0,nM,4.66,,,UO_0000065,,,,,False,CHEMBL1061399,Antiparasitic activity against Giardia intestinalis IMSS:0696 trophozoites after 48 hrs by Hill culture method,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1152893,1,Scientific Literature,Eur. J. Med. Chem.,2009,
CHEMBL550447,,0,324.32,0.0,1.3,9,CC(=O)Nc1ccc(S(=O)(=O)n2cc([N+](=O)[O-])nc2C)cc1,IC50,'=',20180.0,nM,4.7,,,UO_0000065,,,,,False,CHEMBL1061399,Antiparasitic activity against Giardia intestinalis IMSS:0696 trophozoites after 48 hrs by Hill culture method,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1152893,1,Scientific Literature,Eur. J. Med. Chem.,2009,
CHEMBL564658,,0,285.26,0.0,1.61,5,Cc1nc([N+](=O)[O-])cn1CC(=O)Nc1ccc(C#N)cc1,Ratio IC50,'=',2.0,,,,,,,,,,False,CHEMBL1061403,Ratio of Benznidazole IC50 to compound IC50 for Giardia intestinalis IMSS:0696 trophozoites,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1152893,1,Scientific Literature,Eur. J. Med. Chem.,2009,
CHEMBL137,METRONIDAZOLE,4,171.16,0.0,0.09,Met,Cc1ncc([N+](=O)[O-])n1CCO,IC50,'=',5360.0,nM,5.27,,,UO_0000065,,,,,False,CHEMBL1061399,Antiparasitic activity against Giardia intestinalis IMSS:0696 trophozoites after 48 hrs by Hill culture method,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1152893,1,Scientific Literature,Eur. J. Med. Chem.,2009,
CHEMBL116674,,0,272.36,0.0,2.28,1,CCC/N=C(\S)N/N=C/c1ccc([N+](=O)[O-])s1,IC50,'=',57260.0,nM,4.24,,,UO_0000065,,,,,False,CHEMBL681986,Inhibitory concentration against G. Lamblia (IMSS-0989) for antigiardial activity,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1134994,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2002,
CHEMBL400074,ERYTHRODIOL,0,442.73,1.0,7.14,4,CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,IC50,'=',29.9,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL996202,Antiprotozoal activity against Giardia lamblia IMSS:0989:1 after 48 hrs by MTT/PMS assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1150849,1,Scientific Literature,J. Nat. Prod.,2001,
CHEMBL306226,BENZIMIDAZOLE,0,118.14,0.0,1.56,1,c1ccc2[nH]cnc2c1,IC50,'=',136538.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL2026557,Antiparasitic activity against Giardia duodenalis IMSS:0989 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL2021799,1,Scientific Literature,Eur. J. Med. Chem.,2012,
CHEMBL2022292,,0,181.63,0.0,1.81,4,Cn1c(N)nc2cc(Cl)ccc21,IC50,'=',242.0,nM,6.62,,,UO_0000065,,,,,False,CHEMBL2026557,Antiparasitic activity against Giardia duodenalis IMSS:0989 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL2021799,1,Scientific Literature,Eur. J. Med. Chem.,2012,
CHEMBL227686,,0,198.68,0.0,2.52,5c,Cn1c(S)nc2ccc(Cl)cc21,IC50,'=',20.0,nM,7.7,,,UO_0000065,,,,,False,CHEMBL2026557,Antiparasitic activity against Giardia duodenalis IMSS:0989 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL2021799,1,Scientific Literature,Eur. J. Med. Chem.,2012,
CHEMBL394166,,0,495.42,1.0,-2.91,10c,CC(=O)OCCN(CCO)CCP(=O)(O)OC[C@H]1O[C@@H](Cn2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,MIC,'>',10000.0,nM,,,,UO_0000065,,,,,False,CHEMBL893426,Antiprotozoal activity against Giardia lamblia WB6 trophozoites after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1147902,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,
CHEMBL234963,,0,419.37,0.0,-1.68,10g,O=c1ccn(C[C@@H]2O[C@H](COP(=O)(O)CCN3CCCC3)[C@@H](O)[C@H]2O)c(=O)[nH]1,MIC,'>',20000.0,nM,,,,UO_0000065,,,,,False,CHEMBL893426,Antiprotozoal activity against Giardia lamblia WB6 trophozoites after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1147902,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,
CHEMBL394166,,0,495.42,1.0,-2.91,10c,CC(=O)OCCN(CCO)CCP(=O)(O)OC[C@H]1O[C@@H](Cn2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,Inhibition,'=',35.6,%,,,,UO_0000187,,,,,False,CHEMBL893425,Inhibition of cyst formation in Giardia lamblia WB6 at 10 uM relative to control,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1147902,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,
CHEMBL227688,,0,215.08,0.0,3.19,3c,Cc1nc2cc(Cl)c(Cl)cc2n1C,IC50,'=',55.0,nM,7.26,,,UO_0000065,,,,,False,CHEMBL2026557,Antiparasitic activity against Giardia duodenalis IMSS:0989 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL2021799,1,Scientific Literature,Eur. J. Med. Chem.,2012,
CHEMBL2022621,,0,258.2,0.0,2.38,7i,COC(=O)c1ccc2c(c1)nc(C(F)(F)F)n2C,IC50,'=',2450.0,nM,5.61,,,UO_0000065,,,,,False,CHEMBL2026557,Antiparasitic activity against Giardia duodenalis IMSS:0989 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL2021799,1,Scientific Literature,Eur. J. Med. Chem.,2012,
CHEMBL607594,,0,323.29,0.0,-3.78,2,NC(=O)c1ncn(C2O[C@H](COS(N)(=O)=O)[C@@H](O)[C@H]2O)n1,ED50,'=',10.0,ug ml-1,,Non standard unit for type,,UO_0000274,,,,,False,CHEMBL883977,In vitro antiparasitic activity against Giardia lamblia was determined,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1124964,1,Scientific Literature,J. Med. Chem.,1990,
CHEMBL72244,,0,166.61,0.0,2.52,7,Cc1nc2cc(Cl)ccc2[nH]1,IC50,'=',156.0,nM,6.81,,,UO_0000065,,,,,False,CHEMBL682614,"The compound was tested in vitro against the protozoa Giardia lamblia, for the inhibition of tubulin polymerization in rat brain",F,BAO_0000218,organism-based format,Giardia intestinalis,CHEMBL3638188,Brain,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1134873,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2002,
CHEMBL233753,,0,425.33,2.0,-3.87,"10e, diastereomer",O=c1ccn(C[C@@H]2O[C@H](COP(=O)(O)CCNC(O)CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,MIC,'>',20000.0,nM,,,,UO_0000065,,,,,False,CHEMBL893426,Antiprotozoal activity against Giardia lamblia WB6 trophozoites after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1147902,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,
CHEMBL394776,,0,479.34,2.0,-4.68,23,O=C1[C@@H](O)[C@H](O)C(=O)N1CCP(=O)(O)OC[C@H]1O[C@@H](Cn2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,MIC,'>',20000.0,nM,,,,UO_0000065,,,,,False,CHEMBL893426,Antiprotozoal activity against Giardia lamblia WB6 trophozoites after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1147902,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,
CHEMBL137,METRONIDAZOLE,4,171.16,0.0,0.09,metronidazole,Cc1ncc([N+](=O)[O-])n1CCO,IC50,'=',1226.0,nM,5.91,,,UO_0000065,,,,,False,CHEMBL1030721,Antiprotozoal activity against Giardia intestinalis IMSS:0981:1 trophozoites after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1152735,1,Scientific Literature,Bioorg. Med. Chem.,2009,
CHEMBL480,LANSOPRAZOLE,4,369.37,0.0,3.52,Lansoprazole,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,IC50,'=',73.1,nM,7.14,,,UO_0000065,,,,,False,CHEMBL1924296,Antiprotozoan activity against Giardia intestinalis IMSS:0989:1 trophozoites compound treated for 48 hrs measured after 48 hrs washout period,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1921759,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,
CHEMBL504553,,0,235.27,0.0,2.56,31,Cn1c([N+](=O)[O-])cnc1/C=C/c1ccsc1,EC50,'=',98.0,nM,7.01,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL137,METRONIDAZOLE,4,171.16,0.0,0.09,Mz,Cc1ncc([N+](=O)[O-])n1CCO,Ratio EC50,'=',6.46,,,,,,,,,,False,CHEMBL1004984,Resistance ratio of EC50 for metronidazole-resistant Giardia lamblia isolate 106 to EC50 for metronidazole-sensitive Giardia lamblia isolate 106,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL443874,,0,467.94,0.0,4.66,33,Cn1c([N+](=O)[O-])cnc1C(Br)C(Br)c1ccc(Br)cc1,EC50,'=',478.63,nM,6.32,,,UO_0000065,,,,,False,CHEMBL1004992,Antigiardial activity against metronidazole-sensitive Giardia lamblia isolate 713 trophozoite after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL445476,,0,208.65,0.0,2.43,4,CC(=O)c1nc2ccc(Cl)cc2n1C,IC50,'=',67.0,nM,7.17,,,UO_0000065,,,,,False,CHEMBL1924447,Antiprotozoan activity against Giardia intestinalis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1921759,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,
CHEMBL497230,,0,245.28,0.0,2.42,41,Cc1ccc(CCc2ncc([N+](=O)[O-])n2C)cc1,EC50,'=',281.84,nM,6.55,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497227,,0,247.23,0.0,2.64,19,Cn1c([N+](=O)[O-])cnc1/C=C/c1cccc(F)c1,EC50,'=',93.33,nM,7.03,,,UO_0000065,,,,,False,CHEMBL1004994,Antigiardial activity against metronidazole-sensitive Giardia lamblia isolate 106 trophozoite after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497427,,0,308.13,0.0,3.26,11,Cn1c([N+](=O)[O-])cnc1/C=C/c1cccc(Br)c1,Ratio EC50,'=',3.95,,,,,,,,,,False,CHEMBL1001495,Resistance ratio of EC50 for metronidazole-resistant Giardia lamblia isolate 713 to EC50 for metronidazole-sensitive Giardia lamblia isolate 713,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497431,,0,319.32,0.0,2.52,22,COc1ccc(/C=C/c2ncc([N+](=O)[O-])n2C)c(OC)c1OC,EC50,'=',616.6,nM,6.21,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL503679,,0,279.3,0.0,3.65,26,Cn1c([N+](=O)[O-])cnc1/C=C/c1ccc2ccccc2c1,EC50,'=',60.26,nM,7.22,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497231,,0,310.15,0.0,2.88,42,Cn1c([N+](=O)[O-])cnc1CCc1ccc(Br)cc1,EC50,'=',1148.15,nM,5.94,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497428,,0,271.32,0.0,3.42,9,Cc1cc(C)c(/C=C/c2ncc([N+](=O)[O-])n2C)c(C)c1,EC50,'=',1288.25,nM,5.89,,,UO_0000065,,,,,False,CHEMBL1004992,Antigiardial activity against metronidazole-sensitive Giardia lamblia isolate 713 trophozoite after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497227,,0,247.23,0.0,2.64,19,Cn1c([N+](=O)[O-])cnc1/C=C/c1cccc(F)c1,EC50,'=',30.9,nM,7.51,,,UO_0000065,,,,,False,CHEMBL1004993,Antigiardial activity against metronidazole-resistant Giardia lamblia isolate 106 trophozoite after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL522244,,0,233.23,0.0,1.23,28,Cn1ccnc1/C=C/c1ncc([N+](=O)[O-])n1C,EC50,'=',87.1,nM,7.06,,,UO_0000065,,,,,False,CHEMBL1004993,Antigiardial activity against metronidazole-resistant Giardia lamblia isolate 106 trophozoite after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL501842,,0,219.2,0.0,2.09,29,Cn1c([N+](=O)[O-])cnc1/C=C/c1ccco1,EC50,'=',363.08,nM,6.44,,,UO_0000065,,,,,False,CHEMBL1004994,Antigiardial activity against metronidazole-sensitive Giardia lamblia isolate 106 trophozoite after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497427,,0,308.13,0.0,3.26,11,Cn1c([N+](=O)[O-])cnc1/C=C/c1cccc(Br)c1,EC50,'=',46.77,nM,7.33,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL594001,,0,240.28,0.0,4.03,4w,Cc1ccc(/C=C/C(=O)c2ccc(F)cc2)cc1,LD50,'=',9.67,ug ml-1,,Non standard unit for type,,UO_0000274,,,,,False,CHEMBL1074545,Antigiardial activity against Giardia lamblia WB (ATCC 30957) trophozoites after 24 hrs by trypan blue assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1152557,1,Scientific Literature,Bioorg. Med. Chem.,2009,
CHEMBL550508,,0,312.26,0.0,1.24,14,Cc1nc([N+](=O)[O-])cn1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,Ratio IC50,'=',2.0,,,,,,,,,,False,CHEMBL1052374,Ratio of 2-methyl-4(5)-nitroimidazole IC50 to compound IC50 for Giardia intestinalis IMSS:0696 trophozoites,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1152893,1,Scientific Literature,Eur. J. Med. Chem.,2009,
CHEMBL70141,2-MERCAPTOBENZIMIDAZOLE,0,150.21,0.0,1.85,4,Sc1nc2ccccc2[nH]1,IC50,'=',40.0,nM,7.4,,,UO_0000065,,,,,False,CHEMBL682614,"The compound was tested in vitro against the protozoa Giardia lamblia, for the inhibition of tubulin polymerization in rat brain",F,BAO_0000218,organism-based format,Giardia intestinalis,CHEMBL3638188,Brain,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1134873,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2002,
CHEMBL1922081,,0,290.22,0.0,3.52,2,CN(C)CCSc1nc2c(Cl)cc(Cl)cc2[nH]1,IC50,'=',20.0,nM,7.7,,,UO_0000065,,,,,False,CHEMBL1924447,Antiprotozoan activity against Giardia intestinalis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1921759,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,
CHEMBL445790,,0,174.2,0.0,1.78,3,CC(=O)c1nc2ccccc2n1C,IC50,'=',86.0,nM,7.07,,,UO_0000065,,,,,False,CHEMBL1924447,Antiprotozoan activity against Giardia intestinalis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1921759,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,
CHEMBL447152,GERANIN A,0,544.51,2.0,3.38,"1, geranin A",Oc1ccc([C@H]2Oc3c(c(O)cc4c3[C@H]3c5c(O)cc(O)cc5O[C@@](c5ccc(O)cc5)(O4)[C@@H]3O)C[C@@H]2O)cc1,IC50,'=',2.4,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL970092,Antiprotozoal activity against axenically grown trophozoites of Giardia lamblia IMSS:0989:1 after 48 hrs by MTT method,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1141844,1,Scientific Literature,J. Nat. Prod.,1999,
CHEMBL1450,ATOVAQUONE,4,366.84,1.0,5.51,atovaquone,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,IC50,,,,,,Not Determined,,,,,,False,CHEMBL993650,Antimicrobial activity against Giardia duodenalis G1,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1155772,1,Scientific Literature,Antimicrob. Agents Chemother.,2007,
CHEMBL1223489,,0,340.81,0.0,4.12,2,O=C(NCCNc1ccnc2cc(Cl)ccc12)Nc1ccccc1,IC50,'=',1171.0,nM,5.93,,,UO_0000065,,,,,False,CHEMBL1228032,Antimicrobial activity against Giardia intestinalis IMSS:0696:1 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1221297,1,Scientific Literature,Bioorg. Med. Chem.,2010,
CHEMBL99254,,0,221.69,0.0,2.26,9,NCCNc1ccnc2cc(Cl)ccc12,IC50,'=',1253.0,nM,5.9,,,UO_0000065,,,,,False,CHEMBL1228032,Antimicrobial activity against Giardia intestinalis IMSS:0696:1 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1221297,1,Scientific Literature,Bioorg. Med. Chem.,2010,
CHEMBL1170757,,0,361.15,1.0,5.69,1c,Cn1c(C(F)(F)F)nc2ccc(Oc3cccc(Cl)c3Cl)cc21,IC50,'=',63.0,nM,7.2,,,UO_0000065,,,,,False,CHEMBL1174784,Antiprotozoal activity against Giardia intestinalis IMSS:0989:1 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1177885,1,Scientific Literature,Eur. J. Med. Chem.,2010,
CHEMBL67822,,0,233.12,0.0,3.59,17,CSc1nc2cc(Cl)c(Cl)cc2[nH]1,IC50,'=',227.0,nM,6.64,,,UO_0000065,,,,,False,CHEMBL682614,"The compound was tested in vitro against the protozoa Giardia lamblia, for the inhibition of tubulin polymerization in rat brain",F,BAO_0000218,organism-based format,Giardia intestinalis,CHEMBL3638188,Brain,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1134873,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2002,
CHEMBL436812,,0,553.46,3.0,-3.88,1,CC(=O)N[C@H]1[C@@H](CCOP(=O)(O)CC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,Inhibition,'=',27.5,%,,,,UO_0000187,,,,,False,CHEMBL903458,Antiprotozoal activity against Giardia lamblia WB6 assessed as inhibition of cyst formation at 10 uM after 4 days relative to control,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1139123,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,
CHEMBL398589,,0,409.33,1.0,-3.19,10a,O=c1ccn(C[C@@H]2O[C@H](COP(=O)(O)CCNCCO)[C@@H](O)[C@H]2O)c(=O)[nH]1,Inhibition,,,,,,Not Determined,,,,,,False,CHEMBL893425,Inhibition of cyst formation in Giardia lamblia WB6 at 10 uM relative to control,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1147902,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,
